,activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
3036,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001422200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,1,2,2,655000.0,,5.875,,3,,,,,,,,,2,2,2,2,1455000.0,1,1,3,5,1,,12.0,,9,10,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3477,40.03,125600,113,723,1279,74,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3037,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001440308,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,1,32,1,1,1,2,925000.0,,5.05,,3,,,,,,,,3.0,2,2,2,2,1525000.0,1,1,3,5,1,,24.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5569,85.06,125600,96,965,1330,37,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3038,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001450741,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,1,2,2,1065000.0,,4.9,,3,,,,,,,,,2,2,2,2,2255000.0,1,1,3,5,1,,38.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5272,42.58,125600,133,1010,1472,42,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3039,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001444200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,9,2,1,32,1,1,1,2,635000.0,,4.993,,3,,,,,,,,3.0,2,2,2,2,1045000.0,1,1,3,5,1,,23.0,,9,10,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6790,77.92,125600,94,1555,1913,46,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3040,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001450701,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,1,2,2,1175000.0,,4.9,,3,,,,,,,,,2,2,2,2,3005000.0,1,1,3,5,1,,49.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,8518,36.84,125600,212,2339,2735,25,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3041,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001421300,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,1,2,2,915000.0,,4.9,,3,,,,,,,,,2,2,2,2,1905000.0,1,1,3,5,1,,0.0,,9,10,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4038,21.64,125600,194,1249,1610,76,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3042,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001405100,NC,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,32,1,1,2,2,1155000.0,,6.99,,3,,,,,,,,,2,2,2,2,2105000.0,2,1,1,1,1,,64.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4248,36.04,125600,211,1386,1595,76,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3043,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001428200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,1,2,2,1095000.0,,6.99,,3,,,,,,,,,2,2,2,2,1755000.0,1,1,3,5,1,,23.0,,9,10,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6653,49.62,125600,139,1581,2256,63,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3044,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001400700,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,32,1,1,2,2,845000.0,,6.99,,3,,,,,,,,,2,2,2,2,1405000.0,1,1,3,5,1,,0.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4544,64.28,125600,48,595,1583,76,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3045,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001441401,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,32,1,1,2,2,915000.0,,6.99,,3,,,,,,,,,2,2,2,2,1495000.0,1,1,3,5,1,,18.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7569,78.65,125600,118,1656,2003,38,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3046,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001408300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,32,1,1,2,2,545000.0,,6.99,,3,,,,,,,,,2,2,2,2,925000.0,1,1,3,5,1,,11.0,,9,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4557,71.85,125600,84,1127,1589,71,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3047,2021,549300WH9FMXOC63ZV77,36084,CA,06001,06001451505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,32,1,1,2,2,715000.0,,4.9,,3,,,,,,,,,2,2,2,2,1475000.0,1,1,3,5,1,,56.0,,9,9,2.0,,,,,2.0,,,,,2,2,2.0,23.0,,,,2.0,23.0,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3265,20.61,125600,159,1054,1191,32,11-3469077,7,Nationwide Equities Corporation,NJ,Mahwah,07495
3048,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001427200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,505000.0,,2.6,,3,,,,,,,,2.0,2,2,2,2,1075000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4157,57.61,125600,75,671,1415,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3049,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001444500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,32,1,1,1,2,415000.0,,2.59,,3,,,,,,,,2.0,2,2,2,2,915000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6948,79.81999999999998,125600,91,884,1301,37,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3050,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001430600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,415000.0,,2.84,,3,,,,,,,,13.0,2,2,2,2,795000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5739,50.48,125600,130,1813,2095,52,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3051,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001451704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,9,2,1,32,1,1,2,2,585000.0,,6.99,,3,,,,,,,,,2,2,2,2,1065000.0,1,1,3,5,1,,56.0,,9,9,3.0,,,,,2.0,,,,,2,2,6.0,,,,,5.0,,,,,2,2,3,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4334,25.38,125600,111,1091,1380,44,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3052,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001421700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,445000.0,,2.82,,3,,,,,,,,2.0,2,2,2,2,1445000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3580,36.48,125600,115,561,920,68,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3053,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001406400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,32,1,1,1,2,415000.0,,1.81,,3,,,,,,,,2.0,2,2,2,2,735000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2305,74.87999999999998,125600,61,280,662,69,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3054,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001401000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,9,2,2,31,1,1,1,2,475000.0,,2.03,,3,,,,,,,,2.0,2,2,2,2,965000.0,1,1,3,5,1,,15.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,5987,68.65,125600,56,774,2188,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3055,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001400300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,2,0,2,2,32,1,1,1,2,355000.0,,2.57,,3,,,,,,,,13.0,2,2,2,2,655000.0,1,1,3,5,1,,13.0,,9,10,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5377,37.9,125600,151,1103,1830,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3056,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001451503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,2,31,1,1,1,2,465000.0,,2.38,,3,,,,,,,,13.0,2,2,2,2,785000.0,1,1,3,5,1,,36.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5588,43.93,125600,98,1336,1841,51,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3057,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001420200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,435000.0,,2.84,,3,,,,,,,,2.0,2,2,2,2,805000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3278,56.04,125600,115,485,883,72,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3058,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001430800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,535000.0,,2.61,,3,,,,,,,,2.0,2,2,2,2,865000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6091,50.01,125600,100,1270,1880,57,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3059,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001404000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,2.705,,3,,,,,,,,13.0,2,2,2,2,505000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2812,40.47,125600,110,476,383,50,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3060,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001444302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,4,1,1,1,2,385000.0,,2.965,,3,,,,,,,,2.0,2,2,2,2,765000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4610,82.59999999999998,125600,80,686,1265,41,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3061,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001420100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,415000.0,,2.82,,3,,,,,,,,13.0,2,2,2,2,965000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2487,33.98,125600,136,555,813,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3062,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001421700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,9,2,1,4,1,1,2,2,565000.0,,5.99,,3,,,,,,,,,2,2,2,2,1595000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3580,36.48,125600,115,561,920,68,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3063,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001432300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,2,32,1,1,1,2,575000.0,,2.06,,3,,,,,,,,2.0,2,2,2,2,835000.0,1,1,3,5,1,,10.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4778,82.11,125600,104,1104,1555,63,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3064,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001450603,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,435000.0,,2.57,,3,,,,,,,,2.0,2,2,2,2,1105000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4888,37.56,125600,134,1291,1574,45,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3065,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001409900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,9,2,2,32,1,1,1,2,555000.0,,2.465,,3,,,,,,,,2.0,2,2,2,2,975000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3410,77.42,125600,123,1180,1387,55,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3066,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001407700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,9,2,2,31,1,1,1,2,565000.0,,2.58,,3,,,,,,,,2.0,2,2,2,2,855000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4126,74.01999999999998,125600,96,1170,1816,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3067,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001421200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,545000.0,,2.445,,3,,,,,,,,2.0,2,2,2,2,1305000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3668,22.46,125600,223,1309,1569,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3068,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001432800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,475000.0,,2.215,,3,,,,,,,,2.0,2,2,2,2,825000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3296,62.89,125600,128,1117,1462,53,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3069,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001441927,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,2,31,1,1,1,2,445000.0,,1.81,,3,,,,,,,,2.0,2,2,2,2,855000.0,1,1,3,5,1,,61.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,4312,86.9,125600,106,427,730,30,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3070,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001451503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,4,1,1,1,2,265000.0,,3.07,,3,,,,,,,,2.0,2,2,2,2,635000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5588,43.93,125600,98,1336,1841,51,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3071,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001405100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,9,2,1,32,1,1,2,2,945000.0,,7.125,,3,,,,,,,,,2,2,2,2,1565000.0,1,1,3,5,1,,66.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4248,36.04,125600,211,1386,1595,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3072,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001407700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,405000.0,,2.445,,3,,,,,,,,2.0,2,2,2,2,705000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4126,74.01999999999998,125600,96,1170,1816,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3073,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001407700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,9,2,2,31,1,1,1,2,375000.0,,2.175,,3,,,,,,,,2.0,2,2,2,2,905000.0,1,1,3,5,1,,29.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4126,74.01999999999998,125600,96,1170,1816,76,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3074,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001431200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,9,2,2,31,1,1,1,2,445000.0,,1.81,,3,,,,,,,,2.0,2,2,2,2,765000.0,1,1,3,5,1,,32.0,,9,9,1.0,,,,,1.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5520,54.42,125600,69,1465,1530,42,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3075,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001451602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,2,31,1,1,1,2,465000.0,,2.05,,3,,,,,,,,2.0,2,2,2,2,1025000.0,1,1,3,5,1,,33.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6921,27.61,125600,109,1704,1986,42,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3076,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001451300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,4,1,1,1,2,435000.0,,2.935,,3,,,,,,,,2.0,2,2,2,2,1105000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7124,33.77,125600,120,1889,2238,39,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3077,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001401700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,455000.0,,2.8,,3,,,,,,,,2.0,2,2,2,2,825000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2806,69.81,125600,56,517,773,28,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3078,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001440301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,505000.0,,1.695,,3,,,,,,,,2.0,2,2,2,2,785000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6817,81.11,125600,88,1519,1783,38,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3079,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001435102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,2,32,1,1,1,2,375000.0,,2.56,,3,,,,,,,,2.0,2,2,2,2,1065000.0,1,1,3,5,1,,34.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,5419,62.52,125600,141,1150,1247,30,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
3080,2021,549300MHH03ICJYEPE85,36084,CA,06001,06001440308,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,395000.0,,2.81,,3,,,,,,,,2.0,2,2,2,2,765000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5569,85.06,125600,96,965,1330,37,46-0530020,7,"Longbridge Financial, LLC",NJ,Mahwah,07495
